Id,UserId,Name,Date,Class,TagBased
1,1,Autobiographer,2014-01-21T20:52:16.970,3,False
2,2,Autobiographer,2014-01-21T20:52:16.970,3,False
3,6,Autobiographer,2014-01-21T20:52:16.970,3,False
4,7,Autobiographer,2014-01-21T20:52:16.970,3,False
5,9,Autobiographer,2014-01-21T20:52:16.970,3,False
6,11,Autobiographer,2014-01-21T20:52:16.970,3,False
7,12,Autobiographer,2014-01-21T20:52:16.970,3,False
8,13,Autobiographer,2014-01-21T20:52:16.970,3,False
9,14,Autobiographer,2014-01-21T20:52:16.970,3,False
10,15,Autobiographer,2014-01-21T20:52:16.970,3,False
11,17,Autobiographer,2014-01-21T20:52:16.970,3,False
12,18,Autobiographer,2014-01-21T20:52:16.970,3,False
13,20,Autobiographer,2014-01-21T20:52:16.970,3,False
14,21,Autobiographer,2014-01-21T20:52:16.970,3,False
15,23,Autobiographer,2014-01-21T20:52:16.970,3,False
16,25,Autobiographer,2014-01-21T20:52:16.970,3,False
17,27,Autobiographer,2014-01-21T20:52:16.970,3,False
18,33,Autobiographer,2014-01-21T20:52:16.970,3,False
19,34,Autobiographer,2014-01-21T20:52:16.970,3,False
20,38,Autobiographer,2014-01-21T20:52:16.970,3,False
21,39,Autobiographer,2014-01-21T20:52:16.970,3,False
22,39,Precognitive,2014-01-21T20:52:17.033,3,False
23,23,Precognitive,2014-01-21T20:52:17.033,3,False
24,8,Precognitive,2014-01-21T20:52:17.033,3,False
25,7,Precognitive,2014-01-21T20:52:17.033,3,False
26,37,Precognitive,2014-01-21T20:52:17.033,3,False
27,12,Precognitive,2014-01-21T20:52:17.033,3,False
28,34,Precognitive,2014-01-21T20:52:17.033,3,False
29,22,Precognitive,2014-01-21T20:52:17.033,3,False
30,17,Editor,2014-01-21T20:52:16.970,3,False
31,25,Editor,2014-01-21T20:52:16.970,3,False
32,17,Organizer,2014-01-21T20:52:16.970,3,False
33,7,Student,2014-01-21T20:52:16.970,3,False
34,10,Student,2014-01-21T20:52:16.970,3,False
35,25,Student,2014-01-21T20:52:16.970,3,False
36,26,Student,2014-01-21T20:52:16.970,3,False
37,29,Student,2014-01-21T20:52:16.970,3,False
38,3,Supporter,2014-01-21T20:52:16.970,3,False
39,5,Supporter,2014-01-21T20:52:16.970,3,False
40,7,Supporter,2014-01-21T20:52:16.970,3,False
41,10,Supporter,2014-01-21T20:52:16.970,3,False
42,11,Supporter,2014-01-21T20:52:16.970,3,False
43,12,Supporter,2014-01-21T20:52:16.970,3,False
44,19,Supporter,2014-01-21T20:52:16.970,3,False
45,20,Supporter,2014-01-21T20:52:16.970,3,False
46,25,Supporter,2014-01-21T20:52:16.970,3,False
47,34,Supporter,2014-01-21T20:52:16.970,3,False
48,36,Supporter,2014-01-21T20:52:16.970,3,False
49,12,Teacher,2014-01-21T20:52:16.970,3,False
50,22,Teacher,2014-01-21T20:52:16.970,3,False
51,28,Teacher,2014-01-21T20:52:16.970,3,False
52,41,Autobiographer,2014-01-21T20:57:16.400,3,False
53,42,Autobiographer,2014-01-21T20:57:16.400,3,False
54,12,Editor,2014-01-21T20:57:16.400,3,False
55,20,Editor,2014-01-21T20:57:16.400,3,False
56,28,Editor,2014-01-21T20:57:16.400,3,False
57,20,Student,2014-01-21T20:57:16.400,3,False
58,28,Supporter,2014-01-21T20:57:16.400,3,False
59,32,Supporter,2014-01-21T20:57:16.400,3,False
60,39,Supporter,2014-01-21T20:57:16.400,3,False
61,40,Supporter,2014-01-21T20:57:16.400,3,False
62,10,Teacher,2014-01-21T20:57:16.400,3,False
63,2,Custodian,2014-01-21T20:57:16.400,3,False
64,39,Custodian,2014-01-21T20:57:16.400,3,False
66,45,Autobiographer,2014-01-21T21:02:16.500,3,False
67,34,Editor,2014-01-21T21:02:16.500,3,False
68,36,Student,2014-01-21T21:02:16.500,3,False
69,39,Student,2014-01-21T21:02:16.500,3,False
70,41,Supporter,2014-01-21T21:02:16.500,3,False
71,43,Supporter,2014-01-21T21:02:16.500,3,False
72,27,Teacher,2014-01-21T21:02:16.500,3,False
73,7,Custodian,2014-01-21T21:02:16.500,3,False
74,46,Autobiographer,2014-01-21T21:07:18.227,3,False
75,7,Scholar,2014-01-21T21:07:18.227,3,False
76,12,Student,2014-01-21T21:07:18.227,3,False
77,17,Supporter,2014-01-21T21:07:18.227,3,False
78,42,Supporter,2014-01-21T21:07:18.227,3,False
79,5,Teacher,2014-01-21T21:07:18.227,3,False
80,27,Informed,2014-01-21T21:10:50.417,3,False
81,29,Nice Question,2014-01-21T21:12:20.640,3,False
82,49,Autobiographer,2014-01-21T21:12:20.640,3,False
83,50,Autobiographer,2014-01-21T21:12:20.640,3,False
84,51,Autobiographer,2014-01-21T21:12:20.640,3,False
85,26,Editor,2014-01-21T21:12:20.640,3,False
86,38,Student,2014-01-21T21:12:20.640,3,False
87,2,Supporter,2014-01-21T21:12:20.640,3,False
88,27,Supporter,2014-01-21T21:12:20.640,3,False
89,37,Supporter,2014-01-21T21:12:20.640,3,False
90,38,Supporter,2014-01-21T21:12:20.640,3,False
91,49,Supporter,2014-01-21T21:12:20.640,3,False
92,51,Supporter,2014-01-21T21:12:20.640,3,False
93,2,Teacher,2014-01-21T21:12:20.640,3,False
94,26,Teacher,2014-01-21T21:12:20.640,3,False
95,31,Teacher,2014-01-21T21:12:20.640,3,False
96,39,Teacher,2014-01-21T21:12:20.640,3,False
97,54,Autobiographer,2014-01-21T21:17:19.443,3,False
98,56,Autobiographer,2014-01-21T21:17:19.443,3,False
99,31,Supporter,2014-01-21T21:17:19.443,3,False
100,52,Supporter,2014-01-21T21:17:19.443,3,False
101,50,Teacher,2014-01-21T21:17:19.443,3,False
102,57,Autobiographer,2014-01-21T21:22:39.813,3,False
103,43,Editor,2014-01-21T21:22:39.813,3,False
104,5,Student,2014-01-21T21:22:39.813,3,False
105,53,Student,2014-01-21T21:22:39.813,3,False
106,21,Supporter,2014-01-21T21:22:39.813,3,False
107,53,Supporter,2014-01-21T21:22:39.813,3,False
108,57,Supporter,2014-01-21T21:22:39.813,3,False
109,49,Teacher,2014-01-21T21:22:39.813,3,False
110,7,Custodian,2014-01-21T21:22:39.813,3,False
111,61,Autobiographer,2014-01-21T21:27:38.570,3,False
112,62,Autobiographer,2014-01-21T21:27:38.570,3,False
113,63,Autobiographer,2014-01-21T21:27:38.570,3,False
114,21,Student,2014-01-21T21:27:38.570,3,False
115,52,Student,2014-01-21T21:27:38.570,3,False
116,56,Student,2014-01-21T21:27:38.570,3,False
117,50,Supporter,2014-01-21T21:27:38.570,3,False
118,54,Supporter,2014-01-21T21:27:38.570,3,False
119,55,Supporter,2014-01-21T21:27:38.570,3,False
120,56,Supporter,2014-01-21T21:27:38.570,3,False
121,20,Teacher,2014-01-21T21:27:38.570,3,False
122,63,Informed,2014-01-21T21:29:03.847,3,False
124,53,Editor,2014-01-21T21:32:39.017,3,False
125,63,Supporter,2014-01-21T21:32:39.017,3,False
126,21,Teacher,2014-01-21T21:32:39.017,3,False
127,55,Teacher,2014-01-21T21:32:39.017,3,False
128,66,Autobiographer,2014-01-21T21:37:40.173,3,False
129,7,Editor,2014-01-21T21:37:40.173,3,False
130,7,Mortarboard,2014-01-21T21:36:55.570,3,False
131,43,Student,2014-01-21T21:37:40.173,3,False
132,13,Custodian,2014-01-21T21:37:40.173,3,False
133,21,Custodian,2014-01-21T21:37:40.173,3,False
134,67,Autobiographer,2014-01-21T21:42:38.993,3,False
135,21,Editor,2014-01-21T21:42:38.993,3,False
136,47,Editor,2014-01-21T21:42:38.993,3,False
137,42,Student,2014-01-21T21:42:38.993,3,False
138,8,Supporter,2014-01-21T21:42:38.993,3,False
139,47,Supporter,2014-01-21T21:42:38.993,3,False
140,65,Supporter,2014-01-21T21:42:38.993,3,False
141,68,Supporter,2014-01-21T21:42:38.993,3,False
142,54,Teacher,2014-01-21T21:42:38.993,3,False
143,65,Editor,2014-01-21T21:47:40.923,3,False
144,57,Student,2014-01-21T21:47:40.923,3,False
145,4,Supporter,2014-01-21T21:47:40.923,3,False
146,62,Supporter,2014-01-21T21:47:40.923,3,False
147,66,Teacher,2014-01-21T21:47:40.923,3,False
148,13,Quorum,2014-01-21T21:52:12.030,3,False
149,39,Quorum,2014-01-21T21:52:12.030,3,False
150,8,Quorum,2014-01-21T21:52:12.030,3,False
151,32,Quorum,2014-01-21T21:52:12.030,3,False
152,49,Precognitive,2014-01-21T21:52:12.030,3,False
153,63,Precognitive,2014-01-21T21:52:12.030,3,False
154,57,Precognitive,2014-01-21T21:52:12.030,3,False
155,42,Precognitive,2014-01-21T21:52:12.030,3,False
156,59,Precognitive,2014-01-21T21:52:12.030,3,False
157,45,Precognitive,2014-01-21T21:52:12.030,3,False
158,52,Precognitive,2014-01-21T21:52:12.030,3,False
159,31,Editor,2014-01-21T21:57:50.527,3,False
160,4,Student,2014-01-21T21:57:50.527,3,False
161,63,Student,2014-01-21T21:57:50.527,3,False
162,8,Teacher,2014-01-21T21:57:50.527,3,False
163,69,Informed,2014-01-21T22:01:37.090,3,False
164,72,Autobiographer,2014-01-21T22:02:51.113,3,False
165,36,Editor,2014-01-21T22:02:51.113,3,False
166,7,Suffrage,2014-01-21T22:02:51.113,3,False
167,63,Suffrage,2014-01-21T22:02:51.113,3,False
168,72,Supporter,2014-01-21T22:02:51.113,3,False
169,68,Teacher,2014-01-21T22:02:51.113,3,False
170,63,Vox Populi,2014-01-21T22:02:51.113,3,False
171,31,Custodian,2014-01-21T22:02:51.113,3,False
172,73,Autobiographer,2014-01-21T22:07:52.900,3,False
173,7,Commentator,2014-01-21T22:07:52.900,3,False
174,8,Editor,2014-01-21T22:07:52.900,3,False
175,66,Editor,2014-01-21T22:07:52.900,3,False
176,66,Student,2014-01-21T22:07:52.900,3,False
177,69,Supporter,2014-01-21T22:07:52.900,3,False
178,75,Supporter,2014-01-21T22:07:52.900,3,False
179,66,Custodian,2014-01-21T22:07:52.900,3,False
180,76,Autobiographer,2014-01-21T22:12:52.643,3,False
181,66,Organizer,2014-01-21T22:12:52.643,3,False
182,66,Supporter,2014-01-21T22:12:52.643,3,False
183,76,Supporter,2014-01-21T22:12:52.643,3,False
184,43,Teacher,2014-01-21T22:12:52.643,3,False
185,78,Autobiographer,2014-01-21T22:17:51.603,3,False
186,76,Informed,2014-01-21T22:19:13.127,3,False
187,14,Supporter,2014-01-21T22:23:14.643,3,False
188,79,Autobiographer,2014-01-21T22:28:13.963,3,False
189,8,Citizen Patrol,2014-01-21T22:23:55.170,3,False
190,76,Editor,2014-01-21T22:28:13.963,3,False
191,6,Supporter,2014-01-21T22:28:13.963,3,False
192,73,Supporter,2014-01-21T22:28:13.963,3,False
193,7,Vox Populi,2014-01-21T22:28:13.963,3,False
194,2,Student,2014-01-21T22:33:15.000,3,False
195,68,Editor,2014-01-21T22:38:14.273,3,False
196,31,Mortarboard,2014-01-21T22:28:46.803,3,False
197,69,Teacher,2014-01-21T22:38:14.273,3,False
198,82,Informed,2014-01-21T22:40:44.097,3,False
199,81,Autobiographer,2014-01-21T22:43:14.013,3,False
200,85,Autobiographer,2014-01-21T22:43:14.013,3,False
201,73,Student,2014-01-21T22:43:14.013,3,False
202,82,Supporter,2014-01-21T22:43:14.013,3,False
203,86,Autobiographer,2014-01-21T22:48:13.960,3,False
204,83,Student,2014-01-21T22:48:13.960,3,False
205,77,Supporter,2014-01-21T22:48:13.960,3,False
206,80,Supporter,2014-01-21T22:48:13.960,3,False
207,81,Supporter,2014-01-21T22:48:13.960,3,False
208,85,Supporter,2014-01-21T22:48:13.960,3,False
209,26,Quorum,2014-01-21T22:52:11.960,3,False
210,85,Precognitive,2014-01-21T22:52:11.960,3,False
211,77,Precognitive,2014-01-21T22:52:11.960,3,False
212,80,Teacher,2014-01-21T22:53:31.750,3,False
213,88,Autobiographer,2014-01-21T22:58:34.270,3,False
214,86,Student,2014-01-21T22:58:34.270,3,False
215,83,Supporter,2014-01-21T22:58:34.270,3,False
216,87,Supporter,2014-01-21T22:58:34.270,3,False
217,86,Editor,2014-01-21T23:03:33.887,3,False
218,81,Student,2014-01-21T23:03:33.887,3,False
220,81,Editor,2014-01-21T23:08:33.473,3,False
221,93,Autobiographer,2014-01-21T23:13:38.323,3,False
223,68,Student,2014-01-21T23:13:38.323,3,False
224,84,Student,2014-01-21T23:13:38.323,3,False
225,81,Custodian,2014-01-21T23:13:38.323,3,False
226,10,Scholar,2014-01-21T23:18:38.910,3,False
227,95,Informed,2014-01-21T23:22:35.523,3,False
228,95,Autobiographer,2014-01-21T23:24:21.107,3,False
229,5,Editor,2014-01-21T23:24:21.107,3,False
230,27,Mortarboard,2014-01-21T23:20:58.643,3,False
231,76,Teacher,2014-01-21T23:29:21.460,3,False
232,85,Teacher,2014-01-21T23:29:21.460,3,False
233,68,Scholar,2014-01-21T23:34:21.793,3,False
235,66,Nice Question,2014-01-21T23:44:20.997,3,False
237,97,Autobiographer,2014-01-21T23:49:21.033,3,False
238,68,Commentator,2014-01-21T23:49:21.033,3,False
239,92,Supporter,2014-01-21T23:49:21.033,3,False
240,2,Quorum,2014-01-21T23:52:11.923,3,False
241,95,Precognitive,2014-01-21T23:52:11.923,3,False
242,97,Supporter,2014-01-21T23:54:21.777,3,False
243,81,Teacher,2014-01-21T23:54:21.777,3,False
244,92,Teacher,2014-01-21T23:54:21.777,3,False
245,73,Editor,2014-01-21T23:59:21.360,3,False
246,93,Supporter,2014-01-21T23:59:21.360,3,False
247,73,Teacher,2014-01-21T23:59:21.360,3,False
248,81,Informed,2014-01-22T00:02:48.133,3,False
249,99,Autobiographer,2014-01-22T00:09:21.187,3,False
250,100,Autobiographer,2014-01-22T00:09:21.187,3,False
251,98,Supporter,2014-01-22T00:09:21.187,3,False
252,101,Autobiographer,2014-01-22T00:19:23.967,3,False
253,7,Critic,2014-01-22T00:24:40.273,3,False
254,8,Critic,2014-01-22T00:24:40.273,3,False
255,17,Critic,2014-01-22T00:24:40.273,3,False
256,27,Critic,2014-01-22T00:24:40.273,3,False
257,31,Critic,2014-01-22T00:24:40.273,3,False
258,39,Critic,2014-01-22T00:24:40.273,3,False
259,49,Critic,2014-01-22T00:24:40.273,3,False
260,52,Critic,2014-01-22T00:24:40.273,3,False
261,68,Critic,2014-01-22T00:24:40.273,3,False
262,73,Critic,2014-01-22T00:24:40.273,3,False
263,75,Critic,2014-01-22T00:24:40.273,3,False
264,2,Editor,2014-01-22T00:29:40.280,3,False
265,27,Editor,2014-01-22T00:29:40.280,3,False
266,12,Scholar,2014-01-22T00:39:41.733,3,False
267,81,Quorum,2014-01-22T00:52:11.930,3,False
268,99,Precognitive,2014-01-22T00:52:11.930,3,False
269,27,Nice Answer,2014-01-22T01:04:40.127,3,False
271,103,Autobiographer,2014-01-22T01:09:40.273,3,False
272,103,Supporter,2014-01-22T01:09:40.273,3,False
273,52,Scholar,2014-01-22T01:14:45.377,3,False
274,104,Autobiographer,2014-01-22T01:19:44.290,3,False
275,105,Autobiographer,2014-01-22T01:24:59.203,3,False
276,2,Scholar,2014-01-22T01:24:59.203,3,False
277,104,Supporter,2014-01-22T01:24:59.203,3,False
278,60,Custodian,2014-01-22T01:24:59.203,3,False
279,60,Editor,2014-01-22T01:29:59.723,3,False
280,104,Precognitive,2014-01-22T01:52:12.060,3,False
281,107,Autobiographer,2014-01-22T02:15:01.150,3,False
282,109,Autobiographer,2014-01-22T02:30:14.173,3,False
283,101,Student,2014-01-22T02:30:14.173,3,False
284,39,Commentator,2014-01-22T02:50:14.483,3,False
285,110,Autobiographer,2014-01-22T03:50:43.943,3,False
286,63,Scholar,2014-01-22T04:15:44.870,3,False
287,112,Teacher,2014-01-22T04:31:04.393,3,False
288,114,Autobiographer,2014-01-22T04:36:03.620,3,False
289,87,Editor,2014-01-22T04:36:03.620,3,False
290,87,Student,2014-01-22T04:41:04.503,3,False
291,13,Supporter,2014-01-22T04:41:04.503,3,False
292,115,Autobiographer,2014-01-22T04:51:03.283,3,False
293,22,Critic,2014-01-22T04:51:03.283,3,False
294,115,Precognitive,2014-01-22T04:52:12.007,3,False
295,116,Student,2014-01-22T04:56:04.147,3,False
296,112,Supporter,2014-01-22T05:21:05.027,3,False
297,117,Autobiographer,2014-01-22T05:36:20.737,3,False
298,117,Supporter,2014-01-22T05:36:20.737,3,False
299,117,Teacher,2014-01-22T05:41:21.713,3,False
300,112,Editor,2014-01-22T05:51:20.963,3,False
301,31,Nice Answer,2014-01-22T06:21:24.083,3,False
302,65,Teacher,2014-01-22T06:21:24.083,3,False
303,120,Autobiographer,2014-01-22T06:46:40.903,3,False
304,121,Supporter,2014-01-22T06:51:41.747,3,False
305,122,Informed,2014-01-22T06:56:09.397,3,False
306,122,Autobiographer,2014-01-22T06:56:40.527,3,False
307,7,Nice Question,2014-01-22T07:01:41.680,3,False
308,122,Supporter,2014-01-22T07:01:41.680,3,False
309,122,Teacher,2014-01-22T07:16:50.170,3,False
310,124,Autobiographer,2014-01-22T07:21:48.960,3,False
311,123,Precognitive,2014-01-22T07:52:12.283,3,False
312,122,Precognitive,2014-01-22T07:52:12.283,3,False
313,125,Autobiographer,2014-01-22T08:07:01.367,3,False
314,126,Autobiographer,2014-01-22T08:12:03.843,3,False
315,127,Supporter,2014-01-22T08:27:16.850,3,False
316,128,Autobiographer,2014-01-22T08:32:15.200,3,False
317,127,Precognitive,2014-01-22T08:52:13.840,3,False
318,130,Supporter,2014-01-22T08:57:16.627,3,False
319,129,Teacher,2014-01-22T09:12:20.633,3,False
